rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_at_checkout,delay_of_previous_client_in_minutes,previous_client_late,delay_of_rental_start_in_minutes,client_rental_start_impacted
568987,391370,connect,ended,42.0,562708.0,0.0,checkout delayed,41.0,yes,41.0,yes
569303,272430,connect,ended,-44.0,562514.0,360.0,checkout not delayed,-25.0,no,-385.0,no
570337,365926,connect,ended,-37.0,543942.0,570.0,checkout not delayed,37.0,yes,-533.0,no
570429,328506,mobile,ended,125.0,566331.0,480.0,checkout delayed,-97.0,no,-577.0,no
570491,338969,connect,canceled,,569446.0,60.0,checkout not delayed,-143.0,no,-203.0,no
570900,385523,connect,canceled,,565984.0,690.0,checkout not delayed,124.0,yes,-566.0,no
572088,338940,mobile,ended,1003.0,571451.0,150.0,checkout delayed,,no,,no
572472,371625,mobile,ended,28.0,571018.0,180.0,checkout delayed,25.0,yes,-155.0,no
554588,343339,mobile,ended,426.0,552212.0,420.0,checkout delayed,14.0,yes,-406.0,no
555137,404130,connect,ended,26.0,552365.0,60.0,checkout delayed,12.0,yes,-48.0,no
555716,412909,mobile,ended,-102.0,562141.0,540.0,checkout not delayed,68.0,yes,-472.0,no
555942,250644,mobile,ended,9.0,554060.0,300.0,checkout delayed,36.0,yes,-264.0,no
556975,320481,mobile,ended,17.0,559071.0,150.0,checkout delayed,-61.0,no,-211.0,no
556983,338969,connect,canceled,,552161.0,600.0,checkout not delayed,-3.0,no,-603.0,no
558830,353425,connect,canceled,,557068.0,0.0,checkout not delayed,30.0,yes,30.0,yes
559072,383485,mobile,ended,-56.0,558533.0,720.0,checkout not delayed,64.0,yes,-656.0,no
559429,390318,mobile,ended,203.0,556092.0,690.0,checkout delayed,122.0,yes,-568.0,no
560265,174243,mobile,ended,116.0,544959.0,60.0,checkout delayed,-305.0,no,-365.0,no
560564,409718,mobile,ended,-121.0,557338.0,570.0,checkout not delayed,2.0,yes,-568.0,no
560571,398152,connect,ended,-113.0,552192.0,690.0,checkout not delayed,153.0,yes,-537.0,no
562379,337768,mobile,ended,,563752.0,690.0,checkout not delayed,,no,,no
562555,380662,mobile,canceled,,567954.0,30.0,checkout not delayed,77.0,yes,47.0,yes
565959,324889,mobile,ended,-94.0,562206.0,720.0,checkout not delayed,-90.0,no,-810.0,no
565968,338243,connect,ended,37.0,560465.0,720.0,checkout delayed,-50.0,no,-770.0,no
568399,241021,connect,ended,-57.0,563552.0,60.0,checkout not delayed,25.0,yes,-35.0,no
569173,274949,mobile,ended,-286.0,565577.0,0.0,checkout not delayed,-259.0,no,-259.0,no
572870,349618,mobile,ended,-178.0,567694.0,210.0,checkout not delayed,-17.0,no,-227.0,no
563348,225486,connect,ended,97.0,563757.0,0.0,checkout delayed,7.0,yes,7.0,yes
564441,310901,mobile,ended,50.0,561518.0,180.0,checkout delayed,,no,,no
524703,352436,mobile,ended,7.0,538643.0,60.0,checkout delayed,13.0,yes,-47.0,no
526518,332564,mobile,ended,-4.0,534198.0,90.0,checkout not delayed,-67.0,no,-157.0,no
527387,368604,connect,ended,-68.0,559396.0,690.0,checkout not delayed,-29.0,no,-719.0,no
536171,392368,connect,canceled,,515799.0,600.0,checkout not delayed,-151.0,no,-751.0,no
537064,401649,connect,ended,84.0,562864.0,0.0,checkout delayed,-147.0,no,-147.0,no
537575,409296,mobile,ended,-156.0,543251.0,0.0,checkout not delayed,-18.0,no,-18.0,no
543571,373893,connect,ended,-4.0,534820.0,150.0,checkout not delayed,-576.0,no,-726.0,no
544588,377591,connect,ended,50.0,562313.0,60.0,checkout delayed,-362.0,no,-422.0,no
545963,305525,connect,ended,-33.0,549063.0,150.0,checkout not delayed,-35.0,no,-185.0,no
546064,314220,mobile,ended,-218.0,550400.0,150.0,checkout not delayed,10.0,yes,-140.0,no
564260,245154,connect,canceled,,561694.0,420.0,checkout not delayed,-47.0,no,-467.0,no
564479,359485,connect,ended,121.0,561602.0,210.0,checkout delayed,8.0,yes,-202.0,no
565170,318371,mobile,ended,-150.0,560843.0,0.0,checkout not delayed,44.0,yes,44.0,yes
558129,344254,connect,ended,-185.0,558115.0,690.0,checkout not delayed,6.0,yes,-684.0,no
558313,285452,connect,ended,-21.0,556448.0,720.0,checkout not delayed,14.0,yes,-706.0,no
558546,396712,mobile,ended,2733.0,554234.0,420.0,checkout delayed,26.0,yes,-394.0,no
559335,391125,mobile,ended,7.0,559214.0,120.0,checkout delayed,79.0,yes,-41.0,no
559521,411754,connect,ended,81.0,556456.0,660.0,checkout delayed,97.0,yes,-563.0,no
561339,366872,connect,ended,-146.0,566968.0,690.0,checkout not delayed,-31.0,no,-721.0,no
561698,312078,connect,ended,45.0,564914.0,0.0,checkout delayed,-542.0,no,-542.0,no
562202,216576,connect,ended,31.0,559387.0,240.0,checkout delayed,-4.0,no,-244.0,no
562290,349171,connect,ended,-839.0,562874.0,420.0,checkout not delayed,13.0,yes,-407.0,no
563001,272724,mobile,ended,263.0,561423.0,240.0,checkout delayed,,no,,no
563092,410214,mobile,ended,-38.0,563145.0,180.0,checkout not delayed,28.0,yes,-152.0,no
563454,409274,mobile,ended,76.0,563821.0,30.0,checkout delayed,-8.0,no,-38.0,no
563808,412210,mobile,ended,98.0,561890.0,240.0,checkout delayed,249.0,yes,9.0,yes
563832,389565,connect,ended,-5.0,564385.0,60.0,checkout not delayed,22.0,yes,-38.0,no
564522,333753,mobile,ended,95.0,564604.0,660.0,checkout delayed,97.0,yes,-563.0,no
564890,396266,mobile,ended,-165.0,562788.0,510.0,checkout not delayed,121.0,yes,-389.0,no
558480,381787,connect,ended,-15.0,548193.0,210.0,checkout not delayed,158.0,yes,-52.0,no
558742,192603,mobile,ended,3.0,562673.0,420.0,checkout delayed,415.0,yes,-5.0,no
558905,392683,connect,ended,55.0,553157.0,0.0,checkout delayed,-18.0,no,-18.0,no
561645,383625,connect,ended,-138.0,567392.0,0.0,checkout not delayed,15.0,yes,15.0,yes
565470,394043,mobile,ended,15.0,562479.0,180.0,checkout delayed,127.0,yes,-53.0,no
565814,389565,connect,ended,48.0,565397.0,0.0,checkout delayed,-1.0,no,-1.0,no
565979,371159,connect,ended,48.0,563458.0,60.0,checkout delayed,-24.0,no,-84.0,no
566956,403558,mobile,ended,,563099.0,120.0,checkout not delayed,,no,,no
568286,359641,mobile,ended,-28.0,560844.0,240.0,checkout not delayed,72.0,yes,-168.0,no
568405,353274,mobile,ended,15.0,554676.0,0.0,checkout delayed,-8.0,no,-8.0,no
569301,195977,connect,ended,62.0,561125.0,660.0,checkout delayed,-110.0,no,-770.0,no
569376,330318,mobile,ended,-19.0,566099.0,120.0,checkout not delayed,123.0,yes,3.0,yes
573387,412916,mobile,ended,74.0,565754.0,60.0,checkout delayed,-22.0,no,-82.0,no
575031,319886,connect,ended,92.0,571453.0,660.0,checkout delayed,-14.0,no,-674.0,no
538300,365926,connect,canceled,,537243.0,270.0,checkout not delayed,242.0,yes,-28.0,no
539038,378072,connect,ended,-17.0,529169.0,720.0,checkout not delayed,1.0,yes,-719.0,no
565937,290600,connect,ended,-9.0,567467.0,0.0,checkout not delayed,6.0,yes,6.0,yes
568112,395228,mobile,ended,145.0,563130.0,0.0,checkout delayed,-19.0,no,-19.0,no
570098,410702,mobile,canceled,,562806.0,150.0,checkout not delayed,16.0,yes,-134.0,no
570764,230675,mobile,ended,211.0,564217.0,690.0,checkout delayed,44.0,yes,-646.0,no
572707,241021,connect,canceled,,574151.0,0.0,checkout not delayed,3.0,yes,3.0,yes
573350,301068,mobile,ended,1.0,530691.0,0.0,checkout delayed,8.0,yes,8.0,yes
574755,373802,mobile,ended,-16.0,571574.0,30.0,checkout not delayed,-44.0,no,-74.0,no
540202,408267,mobile,ended,-115.0,537171.0,30.0,checkout not delayed,17.0,yes,-13.0,no
564485,290726,connect,ended,-42.0,554952.0,480.0,checkout not delayed,-65.0,no,-545.0,no
568007,414878,mobile,ended,123.0,566039.0,300.0,checkout delayed,8.0,yes,-292.0,no
568444,353425,connect,ended,-27.0,557068.0,90.0,checkout not delayed,30.0,yes,-60.0,no
568500,312603,connect,ended,0.0,565109.0,60.0,checkout not delayed,-956.0,no,-1016.0,no
570888,265239,connect,ended,-21.0,551401.0,270.0,checkout not delayed,-2938.0,no,-3208.0,no
571936,248926,mobile,ended,4.0,567346.0,60.0,checkout delayed,-4.0,no,-64.0,no
574527,397599,mobile,ended,87.0,572793.0,660.0,checkout delayed,206.0,yes,-454.0,no
540269,403153,mobile,ended,-134.0,537244.0,660.0,checkout not delayed,-17.0,no,-677.0,no
541911,348294,connect,canceled,,544326.0,720.0,checkout not delayed,-62.0,no,-782.0,no
542561,374684,mobile,ended,-1.0,545068.0,720.0,checkout not delayed,-31.0,no,-751.0,no
544004,192409,mobile,ended,40.0,506069.0,270.0,checkout delayed,159.0,yes,-111.0,no
544056,289570,mobile,ended,2725.0,534205.0,30.0,checkout delayed,-14.0,no,-44.0,no
544158,242437,mobile,ended,3.0,542867.0,0.0,checkout delayed,-14.0,no,-14.0,no
540194,392479,mobile,ended,9.0,556565.0,360.0,checkout delayed,-28.0,no,-388.0,no
542241,390467,connect,ended,-16.0,537405.0,0.0,checkout not delayed,95.0,yes,95.0,yes
543055,405005,connect,ended,-26.0,551169.0,720.0,checkout not delayed,58.0,yes,-662.0,no
543269,365961,mobile,ended,-115.0,535195.0,210.0,checkout not delayed,-825.0,no,-1035.0,no
543781,342154,connect,canceled,,537496.0,240.0,checkout not delayed,47.0,yes,-193.0,no
543861,358082,connect,ended,-41.0,542942.0,120.0,checkout not delayed,-106.0,no,-226.0,no
545265,387753,connect,ended,-483.0,546021.0,720.0,checkout not delayed,-5.0,no,-725.0,no
546214,386880,mobile,ended,1203.0,536671.0,330.0,checkout delayed,-12.0,no,-342.0,no
546641,371387,mobile,ended,-1005.0,549907.0,60.0,checkout not delayed,4.0,yes,-56.0,no
546943,368432,mobile,ended,0.0,560801.0,0.0,checkout not delayed,3.0,yes,3.0,yes
547430,411521,mobile,ended,-3.0,547755.0,210.0,checkout not delayed,62.0,yes,-148.0,no
549462,381708,connect,ended,142.0,548698.0,60.0,checkout delayed,13.0,yes,-47.0,no
551892,376491,connect,ended,-96.0,550998.0,540.0,checkout not delayed,-56.0,no,-596.0,no
551957,359045,connect,ended,3.0,546597.0,30.0,checkout delayed,-69.0,no,-99.0,no
551983,264870,mobile,ended,-1.0,550875.0,150.0,checkout not delayed,-129.0,no,-279.0,no
552582,251447,connect,ended,-60.0,549512.0,630.0,checkout not delayed,-165.0,no,-795.0,no
544605,304392,connect,ended,-7.0,528643.0,120.0,checkout not delayed,13.0,yes,-107.0,no
544762,300505,connect,ended,-67.0,548050.0,90.0,checkout not delayed,-538.0,no,-628.0,no
545486,336522,mobile,ended,6.0,545384.0,420.0,checkout delayed,31.0,yes,-389.0,no
545731,409227,mobile,ended,-12.0,545485.0,300.0,checkout not delayed,51.0,yes,-249.0,no
547103,392656,mobile,ended,,542106.0,450.0,checkout not delayed,,no,,no
547299,321676,mobile,ended,-156.0,549756.0,30.0,checkout not delayed,3.0,yes,-27.0,no
548190,349678,connect,canceled,,547238.0,180.0,checkout not delayed,-652.0,no,-832.0,no
549701,395266,mobile,ended,-57.0,546447.0,150.0,checkout not delayed,-22.0,no,-172.0,no
551070,359800,mobile,ended,-40.0,548225.0,60.0,checkout not delayed,184.0,yes,124.0,yes
551724,228703,connect,ended,102.0,549401.0,30.0,checkout delayed,-5.0,no,-35.0,no
539751,374684,mobile,ended,3.0,537514.0,660.0,checkout delayed,20.0,yes,-640.0,no
540382,310444,connect,ended,-120.0,533896.0,210.0,checkout not delayed,265.0,yes,55.0,yes
566333,413083,mobile,ended,11.0,555971.0,510.0,checkout delayed,-30.0,no,-540.0,no
566344,176220,connect,ended,-86.0,561304.0,330.0,checkout not delayed,-75.0,no,-405.0,no
566831,384942,mobile,ended,-464.0,518025.0,720.0,checkout not delayed,132.0,yes,-588.0,no
548371,229411,mobile,ended,-43.0,539104.0,270.0,checkout not delayed,-29.0,no,-299.0,no
548540,299063,connect,ended,-147.0,549939.0,150.0,checkout not delayed,-112.0,no,-262.0,no
549328,373864,connect,canceled,,550704.0,120.0,checkout not delayed,-2.0,no,-122.0,no
551104,366371,connect,ended,7.0,550102.0,30.0,checkout delayed,-37.0,no,-67.0,no
551151,396009,connect,ended,156.0,545980.0,480.0,checkout delayed,1.0,yes,-479.0,no
567863,385128,mobile,ended,31.0,543629.0,30.0,checkout delayed,72.0,yes,42.0,yes
540016,357860,connect,ended,16.0,542394.0,570.0,checkout delayed,-9.0,no,-579.0,no
541068,389147,mobile,ended,3.0,537097.0,210.0,checkout delayed,-722.0,no,-932.0,no
541215,374486,mobile,ended,47.0,539938.0,180.0,checkout delayed,144.0,yes,-36.0,no
541363,381123,mobile,ended,-46.0,540040.0,120.0,checkout not delayed,89.0,yes,-31.0,no
541531,356673,mobile,ended,130.0,539422.0,0.0,checkout delayed,92.0,yes,92.0,yes
541570,358567,connect,ended,-112.0,550224.0,720.0,checkout not delayed,-7.0,no,-727.0,no
543223,376311,connect,canceled,,560879.0,600.0,checkout not delayed,21.0,yes,-579.0,no
543512,406388,mobile,ended,24.0,565648.0,600.0,checkout delayed,-179.0,no,-779.0,no
543535,371572,connect,ended,-312.0,548202.0,390.0,checkout not delayed,29.0,yes,-361.0,no
543805,334190,connect,ended,-130.0,543980.0,0.0,checkout not delayed,-42.0,no,-42.0,no
544135,297119,mobile,ended,14.0,539618.0,120.0,checkout delayed,101.0,yes,-19.0,no
544190,275062,mobile,ended,,542797.0,690.0,checkout not delayed,-73.0,no,-763.0,no
544677,339215,mobile,ended,56.0,544679.0,0.0,checkout delayed,51.0,yes,51.0,yes
544891,392368,connect,ended,-133.0,546533.0,30.0,checkout not delayed,-276.0,no,-306.0,no
548118,408506,mobile,ended,9.0,544336.0,720.0,checkout delayed,-16.0,no,-736.0,no
542244,241021,connect,ended,80.0,542010.0,60.0,checkout delayed,-13.0,no,-73.0,no
542957,276218,mobile,ended,164.0,568490.0,120.0,checkout delayed,105.0,yes,-15.0,no
543815,385523,connect,ended,-6.0,541049.0,150.0,checkout not delayed,82.0,yes,-68.0,no
546300,397728,mobile,ended,12.0,557231.0,570.0,checkout delayed,64.0,yes,-506.0,no
546779,408267,mobile,ended,-11.0,549703.0,60.0,checkout not delayed,-51.0,no,-111.0,no
547520,312078,connect,canceled,,547273.0,60.0,checkout not delayed,32.0,yes,-28.0,no
541398,298117,connect,ended,-197.0,538630.0,150.0,checkout not delayed,2.0,yes,-148.0,no
542252,353425,connect,ended,-153.0,547277.0,210.0,checkout not delayed,-42.0,no,-252.0,no
543394,305525,connect,ended,-12.0,537439.0,720.0,checkout not delayed,-181.0,no,-901.0,no
543390,223615,mobile,ended,-45.0,532833.0,0.0,checkout not delayed,22.0,yes,22.0,yes
543433,317572,connect,canceled,,535647.0,660.0,checkout not delayed,-89.0,no,-749.0,no
543717,402078,mobile,ended,-7.0,537304.0,240.0,checkout not delayed,-5.0,no,-245.0,no
543760,307595,mobile,ended,,542300.0,480.0,checkout not delayed,,no,,no
544699,384193,connect,canceled,,529134.0,0.0,checkout not delayed,22.0,yes,22.0,yes
544742,365926,connect,ended,-36.0,551678.0,570.0,checkout not delayed,-202.0,no,-772.0,no
544783,345080,connect,canceled,,549248.0,570.0,checkout not delayed,,no,,no
545023,334190,connect,canceled,,547969.0,270.0,checkout not delayed,-52.0,no,-322.0,no
545047,380480,mobile,ended,7.0,544328.0,690.0,checkout delayed,20.0,yes,-670.0,no
546242,368604,connect,ended,2.0,555708.0,540.0,checkout delayed,-95.0,no,-635.0,no
547497,404130,connect,ended,3.0,541826.0,90.0,checkout delayed,97.0,yes,7.0,yes
568275,341630,mobile,ended,-42.0,559873.0,480.0,checkout not delayed,79.0,yes,-401.0,no
568820,264513,mobile,ended,-46.0,566587.0,120.0,checkout not delayed,39.0,yes,-81.0,no
569272,366164,connect,ended,7.0,571324.0,120.0,checkout delayed,-294.0,no,-414.0,no
569353,414801,mobile,canceled,,560812.0,510.0,checkout not delayed,,no,,no
571038,341861,connect,ended,-152.0,574571.0,540.0,checkout not delayed,-54.0,no,-594.0,no
572076,367632,connect,ended,50.0,570241.0,180.0,checkout delayed,-244.0,no,-424.0,no
572871,381435,mobile,ended,-20.0,571546.0,60.0,checkout not delayed,23.0,yes,-37.0,no
551273,398247,mobile,ended,-6.0,550197.0,630.0,checkout not delayed,-3.0,no,-633.0,no
551530,412295,mobile,ended,103.0,549505.0,30.0,checkout delayed,46.0,yes,16.0,yes
551912,225795,connect,ended,-23.0,567177.0,0.0,checkout not delayed,-422.0,no,-422.0,no
552885,377591,connect,canceled,,551334.0,420.0,checkout not delayed,32.0,yes,-388.0,no
553129,358480,mobile,ended,170.0,551688.0,450.0,checkout delayed,541.0,yes,91.0,yes
553227,276222,mobile,ended,20.0,531664.0,120.0,checkout delayed,4.0,yes,-116.0,no
553540,393083,mobile,ended,23.0,553429.0,390.0,checkout delayed,72.0,yes,-318.0,no
554359,350456,mobile,ended,1401.0,547316.0,540.0,checkout delayed,16.0,yes,-524.0,no
554885,402767,mobile,ended,-13.0,556984.0,660.0,checkout not delayed,38.0,yes,-622.0,no
555024,382884,mobile,ended,63.0,545294.0,660.0,checkout delayed,-117.0,no,-777.0,no
555178,382323,mobile,ended,62.0,552721.0,240.0,checkout delayed,-93.0,no,-333.0,no
549116,356203,mobile,ended,-110.0,538281.0,150.0,checkout not delayed,12.0,yes,-138.0,no
551249,270091,mobile,ended,74.0,546357.0,60.0,checkout delayed,-4.0,no,-64.0,no
552624,216576,connect,canceled,,523194.0,630.0,checkout not delayed,-163.0,no,-793.0,no
543850,262344,connect,ended,51.0,541998.0,210.0,checkout delayed,-147.0,no,-357.0,no
548490,342719,mobile,ended,,546060.0,60.0,checkout not delayed,59.0,yes,-1.0,no
548521,310219,connect,ended,,545345.0,120.0,checkout not delayed,-55.0,no,-175.0,no
548726,397569,connect,ended,-111.0,546439.0,60.0,checkout not delayed,-95.0,no,-155.0,no
550717,377119,connect,ended,59.0,545344.0,30.0,checkout delayed,-8.0,no,-38.0,no
543690,387614,mobile,ended,235.0,541885.0,300.0,checkout delayed,38.0,yes,-262.0,no
544908,265664,connect,ended,-961.0,540077.0,690.0,checkout not delayed,-20.0,no,-710.0,no
546332,214635,connect,ended,31.0,547177.0,0.0,checkout delayed,-548.0,no,-548.0,no
546707,335276,connect,canceled,,545768.0,0.0,checkout not delayed,-27.0,no,-27.0,no
546889,303652,mobile,ended,79.0,546472.0,390.0,checkout delayed,310.0,yes,-80.0,no
546954,350705,mobile,ended,-47.0,548000.0,90.0,checkout not delayed,4.0,yes,-86.0,no
549212,344576,mobile,ended,17.0,549196.0,120.0,checkout delayed,-32.0,no,-152.0,no
549277,387223,mobile,ended,57.0,546350.0,30.0,checkout delayed,-12.0,no,-42.0,no
549461,305876,mobile,ended,17.0,523875.0,0.0,checkout delayed,,no,,no
550255,350873,connect,canceled,,559401.0,240.0,checkout not delayed,-84.0,no,-324.0,no
550683,411846,mobile,canceled,,548701.0,180.0,checkout not delayed,,no,,no
551169,405005,connect,ended,58.0,544486.0,0.0,checkout delayed,10.0,yes,10.0,yes
552606,336902,mobile,ended,-90.0,533303.0,600.0,checkout not delayed,-340.0,no,-940.0,no
553595,388206,mobile,ended,-24.0,513941.0,570.0,checkout not delayed,64.0,yes,-506.0,no
553889,356758,mobile,ended,23.0,543278.0,540.0,checkout delayed,-46.0,no,-586.0,no
554498,248889,connect,ended,-18.0,559060.0,720.0,checkout not delayed,-50.0,no,-770.0,no
555857,401088,mobile,ended,36.0,552180.0,60.0,checkout delayed,13.0,yes,-47.0,no
554425,364411,mobile,ended,105.0,557974.0,600.0,checkout delayed,596.0,yes,-4.0,no
555076,369845,mobile,ended,-22.0,553278.0,690.0,checkout not delayed,-32.0,no,-722.0,no
555388,362255,mobile,ended,36.0,531363.0,660.0,checkout delayed,-37.0,no,-697.0,no
555950,364160,connect,ended,27.0,550502.0,120.0,checkout delayed,-79.0,no,-199.0,no
556933,291932,connect,ended,-23.0,559594.0,60.0,checkout not delayed,-408.0,no,-468.0,no
556998,222819,mobile,ended,42.0,557193.0,660.0,checkout delayed,-35.0,no,-695.0,no
558185,401869,connect,ended,-9.0,556469.0,510.0,checkout not delayed,231.0,yes,-279.0,no
559898,362187,connect,ended,-8.0,556725.0,240.0,checkout not delayed,-633.0,no,-873.0,no
559935,409750,mobile,ended,60.0,562535.0,660.0,checkout delayed,-42.0,no,-702.0,no
563790,398586,connect,ended,-149.0,565280.0,600.0,checkout not delayed,-137.0,no,-737.0,no
564244,377594,mobile,canceled,,562153.0,180.0,checkout not delayed,50.0,yes,-130.0,no
564703,385629,connect,ended,-28.0,564926.0,180.0,checkout not delayed,-484.0,no,-664.0,no
564980,341037,connect,canceled,,562653.0,510.0,checkout not delayed,158.0,yes,-352.0,no
565006,414230,mobile,ended,26.0,567764.0,720.0,checkout delayed,-33.0,no,-753.0,no
565007,362507,connect,ended,35.0,567477.0,720.0,checkout delayed,0.0,no,-720.0,no
557333,410887,mobile,ended,77.0,550290.0,300.0,checkout delayed,17.0,yes,-283.0,no
558854,407865,mobile,ended,45.0,557408.0,360.0,checkout delayed,7.0,yes,-353.0,no
559519,381012,mobile,ended,-15.0,553964.0,0.0,checkout not delayed,-707.0,no,-707.0,no
560165,304775,connect,ended,-34.0,552359.0,240.0,checkout not delayed,-118.0,no,-358.0,no
560879,376311,connect,ended,21.0,563536.0,300.0,checkout delayed,-255.0,no,-555.0,no
562118,402078,mobile,ended,-74.0,560643.0,150.0,checkout not delayed,20.0,yes,-130.0,no
563709,343003,mobile,ended,,561739.0,660.0,checkout not delayed,,no,,no
564327,412869,mobile,ended,3098.0,562932.0,90.0,checkout delayed,105.0,yes,15.0,yes
564510,367632,connect,ended,-579.0,563613.0,720.0,checkout not delayed,11.0,yes,-709.0,no
549864,175887,connect,ended,72.0,558049.0,720.0,checkout delayed,32.0,yes,-688.0,no
550005,392368,connect,canceled,,544853.0,90.0,checkout not delayed,-14.0,no,-104.0,no
550335,364199,mobile,canceled,,515060.0,60.0,checkout not delayed,452.0,yes,392.0,yes
550497,392847,connect,ended,141.0,554124.0,0.0,checkout delayed,-9.0,no,-9.0,no
550757,345080,connect,ended,-55.0,549248.0,720.0,checkout not delayed,,no,,no
551313,400293,mobile,ended,88.0,537821.0,0.0,checkout delayed,-55.0,no,-55.0,no
554913,351258,mobile,ended,0.0,555581.0,270.0,checkout not delayed,250.0,yes,-20.0,no
556063,388795,mobile,ended,101.0,551168.0,90.0,checkout delayed,-31.0,no,-121.0,no
556230,387976,mobile,canceled,,553955.0,720.0,checkout not delayed,885.0,yes,165.0,yes
557078,301301,connect,ended,104.0,555752.0,180.0,checkout delayed,119.0,yes,-61.0,no
557587,295830,connect,ended,-404.0,563792.0,720.0,checkout not delayed,0.0,no,-720.0,no
557732,374746,mobile,ended,-22.0,547231.0,0.0,checkout not delayed,-1.0,no,-1.0,no
539705,406161,mobile,canceled,,559887.0,0.0,checkout not delayed,5.0,yes,5.0,yes
540254,383144,connect,ended,75.0,534854.0,120.0,checkout delayed,-44.0,no,-164.0,no
540509,406902,mobile,ended,35.0,536255.0,30.0,checkout delayed,74.0,yes,44.0,yes
540779,384193,connect,ended,6.0,550547.0,0.0,checkout delayed,-62.0,no,-62.0,no
541103,359864,mobile,ended,-69.0,527333.0,60.0,checkout not delayed,15.0,yes,-45.0,no
542041,208090,mobile,ended,2.0,541715.0,30.0,checkout delayed,-20.0,no,-50.0,no
542083,385131,connect,ended,-12.0,542592.0,180.0,checkout not delayed,-428.0,no,-608.0,no
542384,344254,connect,ended,97.0,539674.0,180.0,checkout delayed,125.0,yes,-55.0,no
542573,402679,mobile,ended,,542341.0,0.0,checkout not delayed,,no,,no
542909,407865,mobile,ended,114.0,535365.0,30.0,checkout delayed,20.0,yes,-10.0,no
542993,258737,mobile,ended,39.0,526456.0,600.0,checkout delayed,-131.0,no,-731.0,no
556659,310219,connect,ended,-70.0,549808.0,480.0,checkout not delayed,54.0,yes,-426.0,no
556716,364160,connect,ended,127.0,560217.0,30.0,checkout delayed,18.0,yes,-12.0,no
556762,329718,mobile,ended,2.0,566035.0,120.0,checkout delayed,-17.0,no,-137.0,no
557012,358772,connect,ended,-29.0,553385.0,60.0,checkout not delayed,-71.0,no,-131.0,no
557706,399575,connect,ended,-17.0,548718.0,720.0,checkout not delayed,73.0,yes,-647.0,no
558046,401869,connect,canceled,,556469.0,480.0,checkout not delayed,231.0,yes,-249.0,no
558539,384983,mobile,ended,21.0,554384.0,60.0,checkout delayed,69.0,yes,9.0,yes
558993,412141,mobile,ended,-1227.0,556871.0,600.0,checkout not delayed,,no,,no
559386,395385,mobile,ended,2499.0,556228.0,690.0,checkout delayed,1.0,yes,-689.0,no
559897,382302,connect,ended,99.0,558352.0,660.0,checkout delayed,-10.0,no,-670.0,no
563382,381754,mobile,ended,463.0,561956.0,120.0,checkout delayed,-151.0,no,-271.0,no
564129,368506,mobile,ended,-41.0,555811.0,600.0,checkout not delayed,62.0,yes,-538.0,no
564601,317683,mobile,ended,93.0,560650.0,30.0,checkout delayed,46.0,yes,16.0,yes
564616,383443,connect,ended,-113.0,563616.0,540.0,checkout not delayed,-42.0,no,-582.0,no
558724,380479,mobile,ended,13.0,555526.0,570.0,checkout delayed,52.0,yes,-518.0,no
561362,352528,connect,ended,-21.0,527111.0,600.0,checkout not delayed,100.0,yes,-500.0,no
562011,282433,mobile,canceled,,557920.0,210.0,checkout not delayed,7.0,yes,-203.0,no
562201,412104,mobile,ended,-119.0,563920.0,120.0,checkout not delayed,92.0,yes,-28.0,no
564664,361789,mobile,canceled,,564691.0,600.0,checkout not delayed,-97.0,no,-697.0,no
565046,409523,mobile,ended,,559547.0,0.0,checkout not delayed,,no,,no
565255,374809,connect,ended,-97.0,566437.0,90.0,checkout not delayed,2.0,yes,-88.0,no
565826,387980,mobile,ended,-36.0,565423.0,270.0,checkout not delayed,93.0,yes,-177.0,no
565273,351468,mobile,ended,-209.0,559473.0,90.0,checkout not delayed,62.0,yes,-28.0,no
565284,403149,mobile,ended,31.0,563877.0,150.0,checkout delayed,79.0,yes,-71.0,no
565885,379092,mobile,canceled,,563199.0,330.0,checkout not delayed,4.0,yes,-326.0,no
566516,337217,mobile,ended,48.0,561111.0,660.0,checkout delayed,10.0,yes,-650.0,no
568190,381787,connect,canceled,,529051.0,60.0,checkout not delayed,-272.0,no,-332.0,no
568312,414757,mobile,ended,-31.0,564212.0,60.0,checkout not delayed,-164.0,no,-224.0,no
569487,335276,connect,ended,-40.0,560375.0,600.0,checkout not delayed,140.0,yes,-460.0,no
570644,374360,connect,ended,18.0,567682.0,60.0,checkout delayed,172.0,yes,112.0,yes
571208,293910,mobile,ended,-28.0,575013.0,600.0,checkout not delayed,-15.0,no,-615.0,no
573651,380019,mobile,ended,363.0,568249.0,120.0,checkout delayed,-8.0,no,-128.0,no
567609,297832,mobile,ended,5.0,566110.0,0.0,checkout delayed,-1102.0,no,-1102.0,no
569004,341881,connect,ended,41.0,565020.0,630.0,checkout delayed,-123.0,no,-753.0,no
547078,347208,connect,ended,133.0,545645.0,0.0,checkout delayed,-147.0,no,-147.0,no
548739,365148,mobile,ended,25.0,547665.0,60.0,checkout delayed,55.0,yes,-5.0,no
548963,374626,mobile,ended,48.0,536523.0,720.0,checkout delayed,68.0,yes,-652.0,no
550109,373927,mobile,canceled,,552732.0,420.0,checkout not delayed,186.0,yes,-234.0,no
550705,367632,connect,ended,205.0,564510.0,420.0,checkout delayed,-579.0,no,-999.0,no
