rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_at_checkout,delay_of_previous_client_in_minutes,previous_client_late,delay_of_rental_start_in_minutes,client_rental_start_impacted,state_encoded
567017,266328,mobile,ended,127.0,,,checkout delayed,,no,,no,0
567042,413143,mobile,ended,99.0,,,checkout delayed,,no,,no,0
567076,397057,mobile,ended,,,,checkout not delayed,,no,,no,0
567095,319186,mobile,canceled,,,,checkout not delayed,,no,,no,1
567303,356630,mobile,ended,69.0,561882.0,180.0,checkout delayed,-19.0,no,-199.0,no,0
567308,391732,mobile,ended,17.0,,,checkout delayed,,no,,no,0
567357,302972,mobile,ended,91.0,,,checkout delayed,,no,,no,0
567508,380337,mobile,ended,59.0,,,checkout delayed,,no,,no,0
567530,298757,connect,ended,55.0,,,checkout delayed,,no,,no,0
567538,398709,mobile,ended,13.0,,,checkout delayed,,no,,no,0
567665,406910,mobile,ended,2977.0,,,checkout delayed,,no,,no,0
567724,220925,mobile,ended,21.0,,,checkout delayed,,no,,no,0
567846,405646,mobile,ended,72.0,,,checkout delayed,,no,,no,0
567954,380662,mobile,ended,77.0,,,checkout delayed,,no,,no,0
567977,274554,mobile,ended,16.0,,,checkout delayed,,no,,no,0
567995,280968,mobile,ended,301.0,,,checkout delayed,,no,,no,0
568052,371742,mobile,ended,247.0,,,checkout delayed,,no,,no,0
568139,317982,mobile,ended,1.0,,,checkout delayed,,no,,no,0
568361,324821,connect,ended,-8.0,564684.0,90.0,checkout not delayed,-26.0,no,-116.0,no,0
568785,400899,mobile,ended,-70.0,,,checkout not delayed,,no,,no,0
568824,412028,mobile,ended,-1.0,,,checkout not delayed,,no,,no,0
568926,357530,connect,ended,-22.0,,,checkout not delayed,,no,,no,0
569189,410767,mobile,ended,287.0,,,checkout delayed,,no,,no,0
569232,373802,mobile,canceled,,,,checkout not delayed,,no,,no,1
569275,403787,mobile,ended,-2.0,,,checkout not delayed,,no,,no,0
569294,413442,mobile,canceled,,,,checkout not delayed,,no,,no,1
569299,310636,connect,ended,33.0,,,checkout delayed,,no,,no,0
569309,404389,mobile,ended,240.0,,,checkout delayed,,no,,no,0
569465,376109,mobile,ended,87.0,,,checkout delayed,,no,,no,0
569555,365017,mobile,ended,31.0,,,checkout delayed,,no,,no,0
569642,399524,connect,ended,-118.0,,,checkout not delayed,,no,,no,0
569941,336349,connect,ended,-25.0,,,checkout not delayed,,no,,no,0
570367,338647,mobile,ended,74.0,,,checkout delayed,,no,,no,0
570492,390002,mobile,ended,117.0,,,checkout delayed,,no,,no,0
570515,291235,mobile,ended,-55.0,,,checkout not delayed,,no,,no,0
570542,369881,connect,ended,243.0,,,checkout delayed,,no,,no,0
570958,396009,connect,ended,4.0,,,checkout delayed,,no,,no,0
571388,340149,mobile,ended,4.0,,,checkout delayed,,no,,no,0
571569,393083,mobile,ended,51.0,,,checkout delayed,,no,,no,0
571722,381787,connect,ended,-43.0,,,checkout not delayed,,no,,no,0
572354,389966,mobile,ended,39.0,,,checkout delayed,,no,,no,0
572356,416870,mobile,canceled,,,,checkout not delayed,,no,,no,1
572403,390467,connect,ended,,573546.0,360.0,checkout not delayed,-7.0,no,-367.0,no,0
572541,295783,connect,ended,46.0,,,checkout delayed,,no,,no,0
572581,416526,mobile,ended,38.0,,,checkout delayed,,no,,no,0
572689,400184,mobile,ended,,,,checkout not delayed,,no,,no,0
572695,409065,mobile,ended,,,,checkout not delayed,,no,,no,0
572759,406700,mobile,ended,10.0,,,checkout delayed,,no,,no,0
573075,409423,mobile,ended,-9.0,,,checkout not delayed,,no,,no,0
573437,349171,connect,ended,,,,checkout not delayed,,no,,no,0
573593,391434,mobile,canceled,,,,checkout not delayed,,no,,no,1
573647,413744,mobile,ended,-183.0,,,checkout not delayed,,no,,no,0
573744,390519,mobile,ended,,,,checkout not delayed,,no,,no,0
574001,414719,mobile,ended,856.0,,,checkout delayed,,no,,no,0
574720,332588,connect,canceled,,,,checkout not delayed,,no,,no,1
574912,401021,mobile,ended,250.0,,,checkout delayed,,no,,no,0
575134,255798,mobile,ended,,,,checkout not delayed,,no,,no,0
575223,268771,mobile,ended,,,,checkout not delayed,,no,,no,0
576292,181625,connect,ended,9.0,573698.0,90.0,checkout delayed,61.0,yes,-29.0,no,0
505056,177235,mobile,ended,,,,checkout not delayed,,no,,no,0
507118,309130,mobile,ended,33.0,,,checkout delayed,,no,,no,0
507267,290484,mobile,canceled,,,,checkout not delayed,,no,,no,1
508605,357007,mobile,ended,-43.0,,,checkout not delayed,,no,,no,0
508670,307201,mobile,ended,-75.0,,,checkout not delayed,,no,,no,0
508996,366682,mobile,ended,,,,checkout not delayed,,no,,no,0
509059,371031,mobile,canceled,,,,checkout not delayed,,no,,no,1
510085,364546,mobile,canceled,,,,checkout not delayed,,no,,no,1
511112,381708,connect,ended,29.0,,,checkout delayed,,no,,no,0
511146,262144,mobile,ended,-7.0,,,checkout not delayed,,no,,no,0
512171,395608,mobile,ended,5.0,535039.0,180.0,checkout delayed,62.0,yes,-118.0,no,0
515060,364199,mobile,ended,452.0,,,checkout delayed,,no,,no,0
515518,382412,mobile,canceled,,,,checkout not delayed,,no,,no,1
516420,351278,mobile,canceled,,,,checkout not delayed,,no,,no,1
516667,380833,mobile,canceled,,538592.0,30.0,checkout not delayed,-544.0,no,-574.0,no,1
517317,387403,mobile,canceled,,,,checkout not delayed,,no,,no,1
517486,389817,mobile,ended,,,,checkout not delayed,,no,,no,0
518356,403486,mobile,ended,13.0,,,checkout delayed,,no,,no,0
518466,380332,mobile,ended,112.0,,,checkout delayed,,no,,no,0
519335,398252,mobile,ended,55.0,,,checkout delayed,,no,,no,0
520707,244920,mobile,ended,-152.0,,,checkout not delayed,,no,,no,0
520918,354037,mobile,canceled,,,,checkout not delayed,,no,,no,1
521088,370190,mobile,ended,-72.0,,,checkout not delayed,,no,,no,0
521417,380843,mobile,canceled,,,,checkout not delayed,,no,,no,1
522816,204444,mobile,ended,25.0,,,checkout delayed,,no,,no,0
523270,363419,mobile,ended,-46.0,,,checkout not delayed,,no,,no,0
523769,304571,mobile,ended,-85.0,,,checkout not delayed,,no,,no,0
524246,380347,mobile,ended,-12.0,,,checkout not delayed,,no,,no,0
524904,400171,mobile,ended,-22.0,,,checkout not delayed,,no,,no,0
525635,403722,mobile,ended,,,,checkout not delayed,,no,,no,0
526780,393584,mobile,ended,-6.0,,,checkout not delayed,,no,,no,0
526948,214635,connect,ended,29.0,522667.0,180.0,checkout delayed,119.0,yes,-61.0,no,0
527208,400206,mobile,ended,54.0,,,checkout delayed,,no,,no,0
527273,364996,mobile,ended,-178.0,,,checkout not delayed,,no,,no,0
527281,186958,mobile,canceled,,,,checkout not delayed,,no,,no,1
527925,401281,connect,ended,-96.0,535185.0,60.0,checkout not delayed,-500.0,no,-560.0,no,0
528488,371672,mobile,ended,-313.0,,,checkout not delayed,,no,,no,0
528643,304392,connect,ended,13.0,,,checkout delayed,,no,,no,0
528743,361748,mobile,ended,15.0,,,checkout delayed,,no,,no,0
529011,394308,mobile,ended,23.0,,,checkout delayed,,no,,no,0
529313,279440,mobile,ended,45.0,,,checkout delayed,,no,,no,0
529434,397217,mobile,ended,-176.0,,,checkout not delayed,,no,,no,0
529461,390056,mobile,ended,2337.0,,,checkout delayed,,no,,no,0
529484,361198,mobile,ended,33.0,,,checkout delayed,,no,,no,0
529887,307439,mobile,ended,12.0,,,checkout delayed,,no,,no,0
529909,384725,mobile,canceled,,,,checkout not delayed,,no,,no,1
530190,359828,mobile,ended,-10.0,,,checkout not delayed,,no,,no,0
530554,305922,mobile,ended,-35.0,,,checkout not delayed,,no,,no,0
531102,385003,connect,ended,-552.0,,,checkout not delayed,,no,,no,0
537308,319328,mobile,ended,28.0,,,checkout delayed,,no,,no,0
537337,170987,mobile,ended,57.0,,,checkout delayed,,no,,no,0
537424,314657,mobile,ended,-193.0,,,checkout not delayed,,no,,no,0
537488,349280,mobile,ended,-173.0,,,checkout not delayed,,no,,no,0
537517,294841,mobile,ended,27.0,,,checkout delayed,,no,,no,0
537562,294326,mobile,ended,,,,checkout not delayed,,no,,no,0
537573,357005,mobile,ended,94.0,,,checkout delayed,,no,,no,0
537802,402845,mobile,canceled,,,,checkout not delayed,,no,,no,1
537947,185218,mobile,ended,36.0,,,checkout delayed,,no,,no,0
538002,347538,mobile,ended,-16.0,,,checkout not delayed,,no,,no,0
538042,374684,mobile,ended,121.0,,,checkout delayed,,no,,no,0
538052,293785,mobile,ended,105.0,,,checkout delayed,,no,,no,0
538149,176252,mobile,ended,-184.0,,,checkout not delayed,,no,,no,0
538270,394555,connect,ended,-43.0,,,checkout not delayed,,no,,no,0
538275,281955,mobile,ended,-28.0,,,checkout not delayed,,no,,no,0
538395,369648,connect,ended,112.0,,,checkout delayed,,no,,no,0
538405,209492,mobile,canceled,,,,checkout not delayed,,no,,no,1
538415,406075,mobile,ended,29.0,,,checkout delayed,,no,,no,0
538498,405257,mobile,ended,15.0,,,checkout delayed,,no,,no,0
538512,360299,connect,ended,-46.0,,,checkout not delayed,,no,,no,0
538529,350149,mobile,ended,86.0,,,checkout delayed,,no,,no,0
538640,399528,connect,ended,-1.0,,,checkout not delayed,,no,,no,0
538657,404146,mobile,ended,-36.0,538335.0,720.0,checkout not delayed,-128.0,no,-848.0,no,0
538663,408937,mobile,ended,-25.0,,,checkout not delayed,,no,,no,0
538820,261263,mobile,ended,-35.0,533521.0,180.0,checkout not delayed,20.0,yes,-160.0,no,0
539010,360981,mobile,canceled,,,,checkout not delayed,,no,,no,1
539022,183514,mobile,ended,4.0,,,checkout delayed,,no,,no,0
539171,372878,mobile,ended,-8.0,543033.0,60.0,checkout not delayed,-45.0,no,-105.0,no,0
539175,382202,mobile,ended,70.0,,,checkout delayed,,no,,no,0
539229,354267,connect,ended,244.0,,,checkout delayed,,no,,no,0
539302,317613,mobile,canceled,,,,checkout not delayed,,no,,no,1
539317,305816,connect,ended,-159.0,,,checkout not delayed,,no,,no,0
539416,356630,mobile,ended,-12.0,,,checkout not delayed,,no,,no,0
539436,293785,mobile,ended,-11.0,,,checkout not delayed,,no,,no,0
539470,391640,mobile,ended,6.0,,,checkout delayed,,no,,no,0
539477,393442,mobile,ended,-56.0,,,checkout not delayed,,no,,no,0
539541,408078,mobile,ended,-18.0,,,checkout not delayed,,no,,no,0
539697,298323,mobile,ended,-317.0,,,checkout not delayed,,no,,no,0
539798,337219,connect,ended,-22.0,,,checkout not delayed,,no,,no,0
539866,348526,connect,ended,-137.0,,,checkout not delayed,,no,,no,0
539900,380833,mobile,ended,-4.0,,,checkout not delayed,,no,,no,0
539901,336975,mobile,ended,-236.0,,,checkout not delayed,,no,,no,0
539958,409690,mobile,ended,299.0,,,checkout delayed,,no,,no,0
540051,228695,mobile,ended,-78.0,,,checkout not delayed,,no,,no,0
540166,227119,connect,ended,-459.0,,,checkout not delayed,,no,,no,0
540221,351467,mobile,ended,8.0,,,checkout delayed,,no,,no,0
540241,398105,mobile,ended,53.0,,,checkout delayed,,no,,no,0
540287,373050,mobile,ended,,,,checkout not delayed,,no,,no,0
540390,409539,mobile,ended,,,,checkout not delayed,,no,,no,0
540403,338940,mobile,ended,-196.0,,,checkout not delayed,,no,,no,0
540619,379462,mobile,ended,8.0,,,checkout delayed,,no,,no,0
540705,378522,mobile,canceled,,,,checkout not delayed,,no,,no,1
540741,289720,connect,ended,4.0,,,checkout delayed,,no,,no,0
540751,409113,mobile,ended,204.0,,,checkout delayed,,no,,no,0
540791,164713,mobile,ended,-27.0,,,checkout not delayed,,no,,no,0
540797,397599,mobile,ended,12.0,,,checkout delayed,,no,,no,0
540804,385178,connect,ended,34.0,,,checkout delayed,,no,,no,0
540837,178464,mobile,canceled,,,,checkout not delayed,,no,,no,1
540873,391968,mobile,ended,-8.0,,,checkout not delayed,,no,,no,0
540900,355900,connect,canceled,,,,checkout not delayed,,no,,no,1
541151,312727,mobile,ended,113.0,,,checkout delayed,,no,,no,0
541178,392635,mobile,ended,86.0,523175.0,0.0,checkout delayed,2976.0,yes,2976.0,yes,0
541315,367210,mobile,ended,,,,checkout not delayed,,no,,no,0
541353,330318,mobile,ended,0.0,,,checkout not delayed,,no,,no,0
541378,238730,mobile,ended,-286.0,,,checkout not delayed,,no,,no,0
541383,336650,connect,ended,,,,checkout not delayed,,no,,no,0
541533,344254,connect,ended,-150.0,,,checkout not delayed,,no,,no,0
541559,174904,mobile,ended,130.0,,,checkout delayed,,no,,no,0
541735,351829,mobile,ended,27.0,,,checkout delayed,,no,,no,0
541802,391223,mobile,ended,759.0,,,checkout delayed,,no,,no,0
541875,409734,mobile,ended,71.0,,,checkout delayed,,no,,no,0
542036,270523,mobile,ended,39.0,,,checkout delayed,,no,,no,0
542089,320481,mobile,ended,75.0,,,checkout delayed,,no,,no,0
542137,381092,mobile,ended,,,,checkout not delayed,,no,,no,0
542165,394945,mobile,ended,-4.0,,,checkout not delayed,,no,,no,0
542245,383255,mobile,ended,451.0,539006.0,240.0,checkout delayed,94.0,yes,-146.0,no,0
542257,408577,mobile,ended,-118.0,,,checkout not delayed,,no,,no,0
542325,393442,mobile,ended,71.0,,,checkout delayed,,no,,no,0
542351,182354,mobile,ended,33.0,,,checkout delayed,,no,,no,0
542392,379751,connect,ended,-33.0,541396.0,0.0,checkout not delayed,33.0,yes,33.0,yes,0
542410,409598,mobile,ended,,,,checkout not delayed,,no,,no,0
542421,345626,mobile,canceled,,,,checkout not delayed,,no,,no,1
542429,331339,connect,ended,-6.0,,,checkout not delayed,,no,,no,0
542484,376876,mobile,ended,80.0,,,checkout delayed,,no,,no,0
542513,301301,connect,canceled,,,,checkout not delayed,,no,,no,1
542562,405707,mobile,ended,,,,checkout not delayed,,no,,no,0
542643,398023,mobile,canceled,,,,checkout not delayed,,no,,no,1
542646,403777,mobile,ended,2.0,,,checkout delayed,,no,,no,0
542803,410354,mobile,ended,770.0,,,checkout delayed,,no,,no,0
542988,312389,mobile,ended,29.0,,,checkout delayed,,no,,no,0
543074,265546,mobile,ended,-30.0,,,checkout not delayed,,no,,no,0
543190,369938,connect,ended,-567.0,,,checkout not delayed,,no,,no,0
543422,376311,connect,ended,9.0,,,checkout delayed,,no,,no,0
543515,344101,mobile,ended,95.0,,,checkout delayed,,no,,no,0
543595,312078,connect,ended,-246.0,,,checkout not delayed,,no,,no,0
543613,383674,connect,ended,104.0,,,checkout delayed,,no,,no,0
543696,347208,connect,ended,-141.0,538244.0,510.0,checkout not delayed,23.0,yes,-487.0,no,0
543704,401470,mobile,canceled,,,,checkout not delayed,,no,,no,1
543735,409569,mobile,ended,5.0,,,checkout delayed,,no,,no,0
543742,356762,mobile,ended,-4.0,,,checkout not delayed,,no,,no,0
543791,391153,mobile,ended,310.0,544230.0,720.0,checkout delayed,9.0,yes,-711.0,no,0
543816,292298,mobile,ended,-15.0,,,checkout not delayed,,no,,no,0
543824,383625,connect,ended,-1404.0,,,checkout not delayed,,no,,no,0
543943,375882,connect,ended,10.0,,,checkout delayed,,no,,no,0
544030,404771,mobile,ended,72.0,543848.0,120.0,checkout delayed,20.0,yes,-100.0,no,0
544032,374081,connect,ended,147.0,,,checkout delayed,,no,,no,0
544034,278817,mobile,canceled,,,,checkout not delayed,,no,,no,1
544095,190291,connect,canceled,,,,checkout not delayed,,no,,no,1
544150,264558,mobile,canceled,,,,checkout not delayed,,no,,no,1
544272,331659,mobile,ended,,,,checkout not delayed,,no,,no,0
544295,381869,mobile,ended,8487.0,,,checkout delayed,,no,,no,0
544356,406575,mobile,ended,28.0,,,checkout delayed,,no,,no,0
544398,379538,mobile,ended,,,,checkout not delayed,,no,,no,0
544580,384657,connect,ended,-97.0,,,checkout not delayed,,no,,no,0
544804,311707,connect,canceled,,,,checkout not delayed,,no,,no,1
544831,391163,mobile,ended,-87.0,,,checkout not delayed,,no,,no,0
544902,387939,connect,ended,32.0,545532.0,510.0,checkout delayed,7.0,yes,-503.0,no,0
544910,266834,mobile,ended,-52.0,,,checkout not delayed,,no,,no,0
544951,210616,mobile,ended,536.0,,,checkout delayed,,no,,no,0
545006,261263,mobile,ended,-84.0,,,checkout not delayed,,no,,no,0
545086,317639,mobile,ended,53.0,,,checkout delayed,,no,,no,0
545259,389043,mobile,canceled,,,,checkout not delayed,,no,,no,1
545330,296815,connect,ended,-37.0,,,checkout not delayed,,no,,no,0
545485,409227,mobile,ended,51.0,,,checkout delayed,,no,,no,0
545563,408597,mobile,ended,-35.0,,,checkout not delayed,,no,,no,0
545637,245884,mobile,ended,-49.0,,,checkout not delayed,,no,,no,0
545672,305876,mobile,ended,29.0,,,checkout delayed,,no,,no,0
545691,409028,mobile,canceled,,,,checkout not delayed,,no,,no,1
545700,275007,mobile,ended,28.0,,,checkout delayed,,no,,no,0
545762,347416,mobile,ended,-74.0,,,checkout not delayed,,no,,no,0
545784,404020,mobile,ended,-11.0,543175.0,30.0,checkout not delayed,4.0,yes,-26.0,no,0
545795,408680,mobile,ended,53.0,,,checkout delayed,,no,,no,0
545803,296633,mobile,canceled,,,,checkout not delayed,,no,,no,1
545962,219981,mobile,ended,6.0,,,checkout delayed,,no,,no,0
545978,201156,mobile,ended,27.0,,,checkout delayed,,no,,no,0
546069,377924,mobile,ended,-76.0,,,checkout not delayed,,no,,no,0
546114,281702,mobile,ended,-54.0,,,checkout not delayed,,no,,no,0
546245,236059,mobile,ended,305.0,,,checkout delayed,,no,,no,0
546312,396676,mobile,ended,96.0,,,checkout delayed,,no,,no,0
546397,374881,mobile,ended,-2.0,,,checkout not delayed,,no,,no,0
546464,389785,connect,ended,-1.0,550903.0,690.0,checkout not delayed,-18.0,no,-708.0,no,0
546487,372483,mobile,ended,37.0,,,checkout delayed,,no,,no,0
546511,402562,connect,ended,14.0,,,checkout delayed,,no,,no,0
546528,371841,mobile,ended,112.0,,,checkout delayed,,no,,no,0
546557,311923,connect,ended,-470.0,539744.0,240.0,checkout not delayed,-104.0,no,-344.0,no,0
546562,328135,connect,ended,-43.0,,,checkout not delayed,,no,,no,0
546634,393373,mobile,ended,-9.0,,,checkout not delayed,,no,,no,0
546639,267021,mobile,ended,-60.0,,,checkout not delayed,,no,,no,0
546643,334935,mobile,canceled,,,,checkout not delayed,,no,,no,1
546764,355402,mobile,canceled,,,,checkout not delayed,,no,,no,1
546785,370490,mobile,ended,-29.0,,,checkout not delayed,,no,,no,0
546894,359049,connect,ended,2.0,,,checkout delayed,,no,,no,0
546968,277742,mobile,canceled,,,,checkout not delayed,,no,,no,1
546972,356762,mobile,ended,35.0,,,checkout delayed,,no,,no,0
547047,337047,mobile,ended,-53.0,544443.0,30.0,checkout not delayed,56.0,yes,26.0,yes,0
547058,373893,connect,ended,-137.0,,,checkout not delayed,,no,,no,0
547077,380413,mobile,ended,205.0,,,checkout delayed,,no,,no,0
547209,365448,mobile,ended,,,,checkout not delayed,,no,,no,0
547373,410110,mobile,ended,-96.0,,,checkout not delayed,,no,,no,0
547589,373367,mobile,ended,-3.0,545463.0,60.0,checkout not delayed,40.0,yes,-20.0,no,0
547596,380002,mobile,ended,123.0,,,checkout delayed,,no,,no,0
547686,362816,mobile,ended,-51.0,,,checkout not delayed,,no,,no,0
547737,380337,mobile,ended,18.0,,,checkout delayed,,no,,no,0
547745,365518,mobile,ended,1544.0,,,checkout delayed,,no,,no,0
547755,411521,mobile,ended,62.0,,,checkout delayed,,no,,no,0
547804,392479,mobile,ended,-958.0,,,checkout not delayed,,no,,no,0
547888,343384,mobile,ended,2.0,,,checkout delayed,,no,,no,0
547898,326832,mobile,ended,411.0,,,checkout delayed,,no,,no,0
547967,337437,connect,ended,-108.0,,,checkout not delayed,,no,,no,0
547981,372924,mobile,ended,36.0,550415.0,210.0,checkout delayed,144.0,yes,-66.0,no,0
548029,323762,mobile,ended,40.0,,,checkout delayed,,no,,no,0
548262,411427,mobile,ended,761.0,,,checkout delayed,,no,,no,0
548310,191352,mobile,ended,-18.0,,,checkout not delayed,,no,,no,0
548313,255576,connect,ended,111.0,,,checkout delayed,,no,,no,0
548417,272590,connect,ended,0.0,,,checkout not delayed,,no,,no,0
548461,398172,mobile,ended,106.0,,,checkout delayed,,no,,no,0
548466,383255,mobile,ended,-129.0,,,checkout not delayed,,no,,no,0
548553,339149,connect,ended,,,,checkout not delayed,,no,,no,0
548837,308192,mobile,ended,229.0,,,checkout delayed,,no,,no,0
548868,356434,mobile,ended,-4.0,551652.0,0.0,checkout not delayed,-3.0,no,-3.0,no,0
548935,398105,mobile,ended,5.0,,,checkout delayed,,no,,no,0
548979,400070,mobile,ended,,,,checkout not delayed,,no,,no,0
549016,197198,mobile,ended,59.0,,,checkout delayed,,no,,no,0
549092,408418,mobile,ended,75.0,,,checkout delayed,,no,,no,0
549181,409737,mobile,ended,-42.0,,,checkout not delayed,,no,,no,0
549202,394521,mobile,ended,113.0,,,checkout delayed,,no,,no,0
549218,359884,mobile,ended,-46.0,,,checkout not delayed,,no,,no,0
549359,366002,mobile,ended,43.0,,,checkout delayed,,no,,no,0
549402,361887,mobile,ended,6.0,,,checkout delayed,,no,,no,0
